DLL1	EPN1
ARHGEF3	CEP70
AGTR1	TSPAN15
ESR2	PRSS50
NMUR2	EPHX1
PIP5K1C	NEDD4
TRERF1	HDAC1
ANXA1	PLA2G4A
DSG2	PLIN3
TNR	CCDC146
BCAN	CCNYL1
ACAN	FBLN2
BICD2	NEK9
MTCP1	APP
SPARC	XRCC6
CXCL12	DAZAP2
BACH1	TRIP11
USP9X	ERG
ASGR1	ABAT
ASGR2	HSPA5
ATP6V0C	ATP5F1B
SLC22A1	CERS2
ITPR3	CAV1
S100A3	S100A3
TNFRSF11A	TRAF6
CTSL	CTSH
ITGB7	EED
RAG1	UBE2D2
NFYC	NFKB1
GRK4	FSHR
GRK6	ENDOG
CEBPA	DDIT3
KCNJ11	YWHAB
TRPM1	TRPM1
TRPM1	TRPM1
RLBP1	APP
GFRA4	PSPN
CCL4	PEX14
CCL4	PEX14
CCL4	PEX14
HDLBP	SAC3D1
KITLG	SLC22A18
OLFM3	AGRN
MYOC	ANXA2
FBXW11	TUBGCP3
ITGA6	LGALS3BP
CELF2	ELAVL1
SERPINB3	SH3GLB1
NTF3	PYGB
MTNR1A	PKD1L2
ITIH2	SPINT2
STAMBP	IGHG2
KLF3	LHX8
AKAP8L	RNF43
ITGAD	SHARPIN
TEK	TEK
MCF2	HSPA8
STK35	PRR14L
PDLIM1	GORASP2
GDI2	H2AFY
TEAD1	RAD51
KRT10	PRSS1
ADA	BLM
C5AR1	GNAI2
FGF9	FGF20
MAP4K2	MAP3K11
LAT	PTPN6
RPH3A	UBE3A
PRKCG	UBE2T
SLPI	FAM9B
RBX1	UBE2D2
KCNA3	NEDD4L
KCNA2	CTTN
KCNA1	KCNRG
NPM1	CDKN1A
SH3GLB1	DRG1
PPP2R2A	PPP2R1A
DHFR	WEE1
PIK3CD	PIK3CG
LCN2	LCN2
CDC14A	TJP1
KCTD13	HSPB8
PAPPA2	IGFBP3
CD3E	GP1BB
VARS	TP53RK
VARS	TP53RK
VARS	TP53RK
VARS	TP53RK
VARS	TP53RK
VARS	TP53RK
VARS	TP53RK
EIF3L	TTC21B
KPNA6	MDM2
CASP7	SAT1
HMGN1	SLC38A3
COL25A1	APP
KCNJ6	HSDL1
NLGN2	DLG2
NLGN2	DLG2
NLGN1	DLG2
NLGN3	TYK2
MXI1	NOTCH2NLA
MXD3	TXNDC11
MXD4	TCP10L
CREBZF	SP1
SPAG4	ODF1
SOS2	SOS1
LDHB	LDHC
IL18	SERPINB4
LHX3	RLIM
TSPAN4	NOTCH2NLA
UQCRC2	STOM
UQCRC2	STOM
NCR3	BAG6
NCR3	BAG6
NCR3	BAG6
NCR3	BAG6
NCR3	BAG6
NCR3	BAG6
NCR3	BAG6
NCR3	BAG6
AUH	AUH
SALL1	SUMO1
ICAM3	FUT8
POLD3	MAD2L2
DEFB4A	ZMPSTE24
USP10	PPP4R2
G3BP1	CCDC84
CTNNAL1	SPERT
SNRPB2	CPSF6
GPLD1	HIF1A
EFNA3	NOTCH2NLA
EFNA5	GRIP1
SYT13	NRXN1
SEMA6A	SH3RF1
RAPGEF3	RAN
RAPGEF4	C16orf45
RAPGEF5	ATP2B2
ICMT	PPM1E
CRH	RRAS
GRM1	SYK
HSD17B1	HSD17B1
SP4	HIRA
PRKG2	PDE9A
RAD51B	FAM9B
LAMTOR2	LAMTOR3
GTF2F2	KLF5
EIF4B	YWHAZ
WRNIP1	UBC
CAMK1	PPME1
SLC4A1AP	TPM2
COL9A1	COL6A2
GDAP1	PSAP
GLB1	VIM
CRY2	DET1
BLZF1	TNKS
PKLR	PAK1
PKLR	PAK1
TLR1	MAVS
DUSP19	ACTB
NR2F2	SHPK
CSF2	MEOX2
IL5	IL5
SPEN	SCYL2
TMEM132A	SCLT1
ANAPC11	UBE2C
ANAPC2	CDC20
FGG	CHD9
FGA	F2
RIT2	LZTR1
AMY1A	AKAP8
GP1BB	LYN
KCNK3	YWHAB
WNT3A	TRAF2
WNT5A	POTEF
PLA2G1B	SOCS2
CCS	RAE1
CUL7	FBXW8
FBXW8	IRS1
GLRB	GPHN
SWAP70	NAA20
MKNK1	MAPK14
PITPNM3	PTK2B
DOK4	FHL2
MPL	SOCS1
AP1G2	ZNF318
GAB3	LYN
SNAPC1	ZG16B
SNAPC3	CEP57L1
HTR1A	FGFR1
S1PR1	POTEF
HTR1D	HTR1B
RARG	RBL2
RAB6A	RAB11B
CCNG1	UBR4
SPDEF	UNC119
RASD1	RBMY1F
TNFRSF8	GOLPH3
UBE2R2	RBX1
RGS3	SEPT8
KRT1	PRSS1
BDKRB2	ACE
TNFRSF4	TNFRSF9
RAB32	RABGGTA
AKAP14	ARL5B
RPA4	PARP1
NTN1	DCC
NKX2-1	CREBBP
SNRPC	SF3A3
AFF4	PBX2
ARL4A	RAC1
EAF2	ELL2
ELN	MAGEH1
MFAP2	COL4A3
P2RX4	ORC4
F7	CRELD2
SNCB	SNCA
XPO5	STOM
SLC8A1	CAV3
ARHGDIB	FBXL5
SIX5	SNX25
MDK	UBE2O
ASIC2	ASIC3
GMEB1	WDR54
ERCC5	BRCA1
NR1H3	STRN3
NR5A2	NCOA1
CCL23	IDE
CCL23	IDE
DRP2	DAG1
PRX	PRX
RPS6KB1	IRS1
MAPKAP1	SGK1
EIF4G1	USP10
EIF3B	EIF3I
PRKAA1	FANCA
CLIP1	MAPRE1
FNIP1	HSP90AA1
RB1CC1	UMPS
COASY	HIST1H2AG
POLDIP3	KLHL22
PAM	KALRN
FLCN	PGK2
NRAP	VCL
BMP4	CALR
CCL22	EEF1A1
IFT172	IFT46
PTP4A1	EIF3L
PDGFA	PDGFRA
SERPINE1	SGTB
PAK6	YWHAE
ARFIP1	TBCA
CHRND	CCPG1
INHBB	ACVR1C
INHBA	ACVR1B
GRK5	TBXA2R
MYOZ2	ACTN4
MYOZ1	BRCA1
MYOZ3	FLNC
FLT3LG	FLT3LG
ICAM1	ARFGEF2
AP3S1	FNDC3A
ELMO1	CALML3
WWTR1	BTRC
TNC	ITGA9
STON2	EPS15
IFNG	GOPC
ASAP2	RAB11FIP3
IL22	IL22RA1
AKAP5	TRPV1
BANF1	DNAJC2
ABCA4	CNGB1
CCNT2	SUPT5H
POU4F2	ESR1
NR1H2	NCOA1
DLX2	GRN
DLX5	HOXC8
ARTN	GFRA3
SNX6	BRMS1
ABCG5	ABCG8
TAP2	TAP1
TAP2	TAP1
TAP2	TAP1
TAP2	TAP1
TAP2	TAP1
TAP2	TAP1
TAP2	TAP1
TAP2	TAP1
SNAPC2	SNAPC3
IDE	AR
REXO4	ESR2
REXO4	ESR2
LBP	TSC22D4
PKN3	ARHGAP10
ARHGAP26	TULP1
ARHGAP10	CDC42
UTF1	ATF2
ERCC6	SPTA1
POLL	RPA1
PTGFRN	CD9
TLX2	ZNF502
NPPA	POF1B
CUBN	PID1
SYNC	CCDC102A
DPEP1	MTOR
MAPT	SMAD2
MAPT	SMAD2
MAPT	SMAD2
NOS2	NOS2
JADE1	PLK1
SHARPIN	SPATA2
RANBP10	ARMC8
COL7A1	LRRC57
VAMP3	RAB8A
STX16	ATP6V1B2
STX6	GTF3C3
PPBP	PPBP
COL17A1	PPL
TJAP1	DLG1
SHC3	EGFR
ABCB7	RPN1
CD180	LY86
IL12RB1	TUBB4A
IL23A	IFFO1
CCL3L3	CCR5
NCAPD2	HECTD1
ATP6V1H	STMN1
C1QA	RAC1
IL13RA1	RAP1GDS1
SEMA4C	NOTCH2NLA
POU3F1	HMGA1
VAMP1	CCDC155
CGN	SYDE1
C8A	CD59
PTPN22	SCO2
NLK	CREBBP
SDC4	RARRES3
TGFBR3	AC011462.1
CSTB	PDCD6
TOMM22	STOM
MAPKAPK5	HSPB1
ITM2B	SEMA4F
KNTC1	PIAS4
TPSAB1	TPSAB1
TIE1	MTMR14
PRB3	ALB
PRB3	ALB
RIPK4	RIPK4
NEK2	FANCA
GALNT14	MUC5AC
GOLGA3	GOLGA3
SH2B3	FLNA
CD3D	CANX
BMF	SEC14L4
DSP	CEP72
PI3	LOR
IVL	KRT1
RPGRIP1	NEK4
ARHGAP17	KLC1
ARHGAP44	SLC9A3R2
AKAP6	AC011529.1
AC011529.1	SQSTM1
CYFIP1	WASF2
CYFIP1	WASF2
MAGI3	RPE
TMF1	AR
SLC25A4	NEK4
B4GALNT1	B4GALNT1
OPRL1	GPRASP1
OPRL1	GPRASP1
HMGB2	PSMD12
CD247	RNF41
MAP4K1	HIST1H2AB
MAP4K1	HIST1H2AB
COPZ1	ZC3HAV1
TAX1BP1	RNF26
IL10	A2M
ERC1	OFD1
ERC1	OFD1
NTRK2	NTF4
CSF3R	GSK3B
FBN1	MFAP2
KLK2	GLG1
ATP6AP2	ATP6V0D2
SOX6	TAF4
RAB6B	GDI2
RGS5	APP
EBI3	IL27
ASCL1	MEF2D
GPR143	GNAI1
CHML	PSMA1
ARHGEF4	HLA-B
HOXB8	PBX1
SLC26A3	SLC9A3R2
ZNF148	CEP70
BEST1	PPP2CA
ISL1	ZNF511
ISL2	ISL1
VCAM1	TUBA4A
REPS2	GNL2
FKBP5	TLE3
EXOSC7	DHPS
EXOSC1	ZCCHC8
GSTA1	ZBTB21
LMBR1L	LCN1
HNF1B	ATF1
HNF1B	ATF1
AP002956.1	ATP6V0A1
NFE2L3	HCFC1
ILF2	ILF3
RAB13	PDE6D
CD34	CRKL
SEC24B	QSER1
TLN1	RNASEH2C
G6PD	XPO1
SYT2	SYNCRIP
SYT7	SYNCRIP
SYT8	SYNCRIP
SYT3	LMF2
SYT4	SYNCRIP
SLC12A3	STUB1
IL17RB	ANKLE2
RAB27B	CHML
FRAT1	PIAS1
DYNC2H1	DYNC2LI1
DYNC2LI1	LAMP2
SGK3	NEDD4L
HR	TP53
REPS1	TRIM11
LPA	FBLN5
THEM4	TOP3A
EYA1	PTPN9
KCNS3	JPH1
HCFC1R1	OGT
MS4A1	CCDC155
PAG1	CSK
DAPK2	FAM9B
NRXN2	MACF1
NRXN3	NLGN3
MMP1	MCM10
MMP3	KIAA0319L
MMP8	BCAN
MMP10	NPTX1
MMP13	BCAN
CXCR1	PDCD6IP
RYK	PTPRR
C4A	CST3
C4A	CST3
C4A	CST3
C4A	CST3
PRPF4B	NUDT21
PLA2G4C	APP
DSC2	MED1
GJB1	APP
CD55	CHI3L1
RBP1	DDB1
DUSP16	VBP1
DUSP16	VBP1
DUSP1	TMEM97
RASSF5	STK3
PPP1R13L	EP300
ARL8B	BTN3A3
BANK1	LYN
CCR3	CCL11
LDHA	LDHB
RNGTT	RPL37A
IBTK	MSL1
IBTK	MSL1
RGS14	XPO1
HAND1	TCF3
FBXO32	SKP1
HOXB1	RCHY1
ESRRG	NCOA1
SLAMF1	ADAM9
IRF8	CBL
NFKBIE	BTRC
DSC3	DSC2
APOBEC2	APOBEC1
NMB	NMBR
CDH15	SGTA
PPP2R5A	UBE2S
CLINT1	AP1B1
AL162171.1	WWP1
PATZ1	PDE5A
TNFSF15	TNFRSF6B
CREB5	JUND
AFP	PIDD1
TWIST2	TCF12
THBS3	DIP2A
MAP3K6	CDC37
MAPK15	CCT6B
MAPK15	CCT6B
NXF2	N4BP2L2
FBXO2	SERPINA1
NOD1	NOD1
ACPP	ACPP
AIP	PPA2
CCNB3	APP
CD72	CALML3
CASR	OS9
LIG4	XRCC4
KCNJ5	GNB4
TIRAP	CAMK2D
ADRA2B	UCHL1
ADRA2C	UCHL1
TMBIM6	VTI1A
MAP2	SRP54
BCAT2	HSPD1
GAN	CBY1
PAIP1	SREK1
PEG3	PEG3
IREB2	SF1
SIGMAR1	STOM
SSBP1	TIAL1
SSBP1	TIAL1
NGEF	ACTR10
TNFRSF18	TRAF2
NR0B1	PPARG
EPHB3	NFRKB
EPHA4	TNS3
SNRPE	PRMT5
GLI1	USP21
KATNB1	BTK
BIRC7	SPAG9
SCGB1A1	BLK
PAK1IP1	MDM2
CD33	COMMD3
C1R	LRRC15
MASP1	PDCD6IP
PPP2R3A	PPP2R1A
C4B	C2
C4B	C2
C4B	C2
C4B	C2
IRF9	ANKRD17
ZKSCAN8	ZKSCAN8
SF3A1	SND1
TLK2	COBLL1
RAB22A	RAB5A
CCR7	CCL19
GRIN1	SPTAN1
SH2D3A	CENPB
MAPK13	POTEF
KLC3	CBY1
HLA-DRB3	HLA-DRB1
HLA-DRB3	HLA-DRB1
HLA-DRB3	HLA-DRB1
CD59	C9
ERCC2	SPTA1
CD48	LCK
ODF1	PSMD7
MYO9B	CALM1
SYTL1	RAB8A
TSN	TSNAX
CFHR3	TPM2
INPP5K	ABHD10
ZDHHC17	SLC25A31
PIGH	PIGA
PARD6B	HECTD3
ACVR1B	OTUB1
ALOX12	ALOX12
MLLT1	BMI1
ADH7	MED11
CDH6	CDH18
CDH18	MYOG
XAB2	SNRNP200
BAG2	BAG2
CLK4	KRTAP10-3
IL2RA	HGS
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
KIR3DL2	TMEM132A
ADAM12	PIK3R1
OPRM1	STAG2
MYLK	CTTN
STAG1	SMC1B
ANAPC1	NAP1L4
PDS5A	STAG2
IL18R1	IL37
TCF7L2	PRMT6
CDK11B	RANBP9
HUS1B	PCDH7
ODC1	CDC73
CREG1	RBL1
LAMTOR3	NIF3L1
HOXC8	SMAD4
RALGPS1	APP
RAB5B	UQCRC2
NLGN4X	DLG4
SYNPO	MYO18A
PPP4R4	PPP4C
PPP4R4	PPP4C
CTTNBP2	STK26
CTTNBP2NL	STRN
STRIP1	SLMAP
PDCD10	STRN4
PPP2R1A	ARL6IP5
STK26	STK26
SIKE1	STRIP1
STRN	PKN3
STRN3	LAMA1
TRAF3IP3	STK26
PPP2CB	PPP2R1A
PPP2R2C	ZCCHC8
PPP4R1	FASTKD5
IGBP1	NOP9
TIPRL	TCTEX1D2
AFAP1	PRKCA
TNFRSF6B	KRTAP10-3
ZBTB7A	ZBTB7A
MATN2	MATN4
FCGR1A	PCDH20
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
FCAR	EFR3B
CABLES2	ABL1
IRS4	CWC27
DCX	CUL1
B3GAT3	HEATR3
CNTNAP4	RANBP10
CNTNAP3	APBA1
SGCA	GPR180
CST5	FAR1
RIN1	ABL1
APBA1	STXBP1
APBA1	STXBP1
VTI1A	VAMP8
STX7	SNAP29
VAMP8	STX8
BIN2	AMPH
GEMIN6	SMN2
SERPINB8	PLXDC2
HMMR	FAM83D
EIF4G2	RPA2
EFNB1	SORBS1
OPHN1	CDC42
LTA	ANKRD40
LTA	ANKRD40
LTA	ANKRD40
LTA	ANKRD40
LTA	ANKRD40
LTA	ANKRD40
LTA	ANKRD40
LAT2	PLCG2
RARS	POR
IL4	IL4R
SYT5	PALM2
SYT6	MADD
SYT10	SYT10
SAG	SAG
SAG	SAG
NPNT	ITGA8
ITGA8	NPNT
RDX	ABCC2
MAG	APP
TGFB2	BMP2
COL10A1	MPP1
CIZ1	CDKN1A
CASP8AP2	PML
MED12	MED11
NOD2	TNFAIP3
TESK1	YY1
TESK2	HDAC7
IFNGR1	LRP10
IFNGR2	RPL37A
IFNGR2	RPL37A
RFX4	RFX4
LGALS3	TRIM16
SHC2	EGFR
TIMP4	MMP2
PFKM	YOD1
NFKBIZ	STAT3
PTK6	TCP1
VIPR1	GLMN
CDH4	CDH2
CDH4	CDH2
PTPN18	NDUFS3
HP	APOA1
CSF2RA	FATE1
NPHS2	CD2AP
CLCA1	KCNMB1
CHST15	CANX
EPHA8	ENDOG
INSL3	GAPDHS
IL7R	CISH
HEY1	TLE1
CCR6	CCL20
TWSG1	CHRD
BMP1	HSPA5
FKBP1B	RYR3
IL1R2	ORC4
EPB42	SNX6
SYNRG	SCAMP1
SYNRG	SCAMP1
ACVRL1	SLC25A24
CHM	RAB6A
SLC6A1	STX1A
LZTS1	CDK1
CLGN	TCTN2
RNF19A	UBE2L3
BDNF	NTRK2
SCAF11	MZT2A
GLP1R	ATP6AP2
NRL	OPTN
ADH6	COX10
SENP1	BLK
ADAM10	TSPAN5
NISCH	PIK3R1
WIPF2	ZNF830
SOCS2	CUL5
GBP3	MAP4K4
SREK1	SRSF10
WT1	THRSP
WTAP	WT1
CCNB2	KRT73
SENP2	KPNB1
NLRP1	SMC2
RAB33B	MAP1LC3A
LAMA5	LAMC1
LAMA1	PLG
EDA2R	ATP2B4
KLK3	UBA52
LAIR1	PTPN6
LAIR1	PTPN6
LAIR1	PTPN6
LAIR1	PTPN6
LAIR1	PTPN6
PILRA	PODXL
INHBE	ANKRD46
MAP4K5	SETDB1
SLC7A7	SLC3A2
FAM57A	SLC3A2
ACKR2	CDK18
CCR1	CDCA3
PIK3CB	PIK3R1
CD14	ARID2
MBP	IDE
PMP22	CANX
MPZ	PSMB3
OCRL	AP2M1
CSRP2	TRIM27
CCKAR	CCK
PTPRH	RICTOR
TAOK3	TRAF2
CASP12	MAGEA3
TNK1	YWHAZ
TNK1	YWHAZ
STRAP	SUPT6H
GATA5	KLF2
KLF2	PSME3
UPK2	CCDC155
UPK3A	UPK1B
MYOG	ID4
IL12A	RAB3B
TACR2	TAC3
CDK16	PLEKHA5
PIGQ	PIGH
TFEC	DEFB127
RFX5	CSTF2T
ATF6	PARG
LBR	CHTOP
SCN5A	CRYAB
MAPK12	MYLK3
PTPRN	MON2
AVEN	APAF1
NTSR1	NTS
NTF4	TRIM68
NOS1	PRKD1
NFATC1	PPP3CA
DOC2A	UBASH3B
CLDN4	TJP1
CLDN6	TJP1
CLDN8	KLHL3
NSMAF	PKP3
BTBD1	TRAPPC5
SIX3	MTA1
SIX6	GTF2A1L
PPM1E	SERPINB4
PPM1F	CAMK2A
MECP2	RPL17
HMGN2	HIST1H2AG
NFIB	NFIC
G3BP2	NUP88
NKRF	DHX30
MTPN	UBA1
TAF4B	GTF2A1
SNAPC4	SNAPC2
RTN4R	CKAP4
TFPI	KCNIP4
F9	TOR3A
ZCCHC8	RBM7
KISS1R	PPP2CA
DGUOK	PPP3R1
IFT57	IFT46
PIK3R2	PIK3CB
VPS11	VPS18
VPS11	VPS18
VPS18	VPS41
VPS33A	UVRAG
PPP1R3D	EPM2A
SH3BP1	NLRP4
MTBP	MDM2
OSMR	ANKLE2
MPDZ	SSTR3
MOS	BIRC6
MZF1	ZNF174
TSHR	TUBA4A
RAB15	TOR1AIP2
CDK5RAP1	MATR3
CD24	NPM1
FGF3	DDX54
EBNA1BP2	RPL27A
SYTL2	RAB27A
SYTL3	RAB10
EXPH5	RAB27A
RRAS	MRPL36
RAPGEF2	SREK1IP1
IFRD1	HDAC4
CARD9	EDC3
GPRASP1	OPRD1
ZIC1	GAPDH
ZIC2	RNF180
GLI3	USP7
CARD11	MAP3K7
CARD14	UBC
OSBP	PPFIA1
PAX2	VPS45
PAX1	MEOX2
MEOX1	NIF3L1
PAX8	ANXA7
CLCN3	CLCN3
GRAP	RBPMS
CCL11	CCL11
CP	LTF
SH2D1B	OLIG1
PRRX1	GTF2I
PTH2R	HMG20A
PTHLH	ELAVL1
TAPBP	HLA-A
TAPBP	HLA-A
TAPBP	HLA-A
TAPBP	HLA-A
TAPBP	HLA-A
AGAP2	AKT1
KIR2DL2	HLA-C
KIR2DL2	HLA-C
KIR2DL2	HLA-C
KIR2DL2	HLA-C
KIR2DL2	HLA-C
KIR2DL2	HLA-C
KIR2DL2	HLA-C
KIR2DL2	HLA-C
KIR2DL2	HLA-C
KIR2DL2	HLA-C
DEDD2	GTF3C3
KIF20B	C1orf52
IRF7	TRAF6
IRF7	TRAF6
PICALM	EPS15
SERPINB6	PLAT
SIRPB1	RBPMS
TYROBP	KIR2DS2
WBP4	FSTL5
FNBP4	KHDRBS1
TNFSF13	TNFRSF11B
CLEC4C	NEK2
ITGAL	SHARPIN
TIAF1	SMAD4
PRDM1	DLG1
SMAD5	CHMP3
PLCB3	SMYD3
GABRB2	ARHGEF25
ELK4	SRF
PTGS2	PTGER1
MAPKAPK3	PRKY
P2RY1	GPM6A
ADCY2	ADCY5
ARFGAP1	CARM1
KIF23	LIMK1
PPIF	BANP
DUSP4	QKI
SLC1A2	RPL5
AJUBA	TRAF6
PDAP1	RBM8A
GP5	GP1BA
SELP	SNX27
TPD52L2	GABPA
GAS6	AXL
SELPLG	TNIP1
UROD	POTEF
CD209	ZNF703
HSBP1	NOTCH2NLA
AKR1C2	IPO8
LYPLA1	TTC38
PAPPA	PRG2
POLD2	P4HA2
NAE1	XRCC6
APBB3	PSMG3
CALU	HIC2
RNH1	MLH3
RNH1	MLH3
SLC4A3	ANK1
PSMA3	PSMA6
PSMA5	UBA2
PSMA4	HIF1A
C9	CST6
PROC	WNT5A
THBD	F2
MAP2K3	MAPK14
MAP3K4	AXIN1
SLAMF6	PTPN6
MPZL1	HSPA8
SIGLEC11	LGALS3BP
PROS1	C4BPB
F5	F5
NRCAM	MAGI3
CNTN1	PTPRB
PTPRM	NHSL1
PRKX	PRKAR1A
MYCBPAP	MYCBP
AKAP2	SART3
MAATS1	PRKAR2B
CAPZA2	DCTN2
SEC61A1	SEC61G
SEC61B	SEC61A1
MUTYH	AGTRAP
DARS2	BBS1
AIMP1	SND1
NR2C2AP	NR2C2
TPSB2	TUBA1C
ARSA	GALNS
GUCY2C	PDZD3
PDZD3	GUCY2C
TRIM7	TRIM7
RAB11FIP5	ECHS1
RAB11FIP1	CBY1
AP2A1	OCRL
PIK3R5	PIK3CG
CRYAA	CRYAB
CRYBB2	CRYAB
CRYGC	CRYGB
ARL5A	APP
VPS39	NPAT
RILP	RAB7A
RILP	RAB7A
FCRL3	HSPA8
GMFB	SETD3
LUC7L3	SNRPD2
RHPN2	RHOB
SERGEF	PRMT6
PPRC1	NRF1
IRX4	RARA
TRIM54	KLHL38
RRAGB	LAMTOR1
TUBG1	FANCA
DAZAP1	UBE2L3
DAZ1	PUM2
AKT3	GSK3B
AKT3	GSK3B
SLIT2	LRRC47
FECH	MCCC1
BCHE	ENAH
CNOT1	CNOT6
PTAFR	ARRB1
SNX5	LAPTM4B
SND1	SRP68
NPBWR1	NPB
FBXO5	CDC27
EDAR	FADD
SOCS7	DAB1
SOCS7	DAB1
PIK3C2B	FASN
CD7	MYADM
ANXA7	MOB1A
SPTBN2	UNC13B
TMLHE	TMLHE
TAOK2	RCHY1
MST1R	PTPRR
ATP2B2	PTPRQ
ATP2A2	NOTCH2
SLC6A4	SNCA
TRAF3IP2	INVS
TRIM33	CTNNB1
CPN1	KDM3B
PDHB	PDK2
SYTL5	RAB6A
RRAD	EEA1
RBSN	LMX1B
RIN2	NAA10
RAPGEF6	MRAS
FCN3	FCN3
STAT4	IL12RB2
TKT	TBC1D4
FBXO7	PSMB5
FBXW2	RBX1
FBXL3	PPP2R5D
RUFY1	COL4A3BP
RUFY1	COL4A3BP
FOXF2	GTF2B
STK17A	STK17A
STK17B	TPM2
HELB	POLA2
TRAP1	PLS3
TRIP11	ATG16L1
THOC1	THOC6
ACTC1	BCL11A
ZMYND11	EFTUD2
SCIN	ACTA1
FTCD	CCDC155
FTCD	CCDC155
PHLDB2	RAB3IP
MYOT	NME7
RCVRN	RAB9A
FBH1	UBC
GJD3	TJP1
EVPL	SLC25A17
PPP2R1B	PPP2R1A
SEPT9	SEPT6
SEPT9	SEPT6
ICOSLG	PREB
PLEKHA1	PBX2
PLEKHA2	MPDZ
NR2E3	BCL11A
ABCE1	RPL4
CAMK2D	THUMPD3
CTDP1	POLR2A
CTDP1	POLR2A
HOMER2	LZTS2
CPAMD8	SCTR
ADCYAP1	STK4
SEMG1	COLGALT2
CD80	CTLA4
CHRNA4	YWHAH
SF3A2	ZNF830
UBD	DDX58
UBD	DDX58
UBD	DDX58
UBD	DDX58
UBD	DDX58
UBD	DDX58
UBD	DDX58
ACTA2	ALOX12
MADCAM1	ARFGEF2
BATF	JUNB
IL1RL1	IL33
NFAT5	PRKACA
KIF2C	MAPRE3
PAIP2	RPL11
ASF1A	HIST2H4A
CORT	MB
BRAP	DNMT1
ZNF350	EP300
PRL	CSH2
CARS	MCFD2
CARS	MCFD2
S100A9	NCF2
IL10RB	IL10RA
SMG1	TUBG1
DYSF	HDAC6
SPN	SPAG9
GZMB	TUBA1A
IL37	IL37
RAMP1	RAMP1
CLEC4M	GFAP
SSTR5	GOPC
IL25	IL17RB
SSTR3	GOPC
IL22RA1	STAT3
NMUR1	NMU
CUL5	NEDD8
NMU	NOTCH2NLA
SOX13	YTHDC1
KIF13B	SH3BP4
HCST	KLRK1
MUC5B	HTN1
EPCAM	EPCAM
CPLX1	VAMP3
SLC6A9	STX1A
SLC6A5	NAT14
STX12	COG6
STX17	VPS41
SECTM1	CD7
COX4I2	APP
POR	POR
SDC3	KRTAP10-3
DDO	PEX5
PLA2G2A	TGM2
DSC1	DSP
DSG1	DSC1
PKP1	GPR1
DES	BRCA1
PDE1A	APP
TBX3	PLEKHF2
PPP3R1	PPP3CA
LMTK2	CDC25C
GFER	PCBP1
MAPRE1	IFT52
PITX2	AHCYL1
IL1B	A2M
POLR3D	POLR1D
POLR3E	GNB2
POLR3E	GNB2
POLR3A	TUFM
KCNQ2	GOLM1
KCNQ2	GOLM1
LYST	HGS
DFFB	NEFH
DNAJC14	SARNP
DRD1	RANBP10
MYO10	ECPAS
CACNA1S	PDZD3
UTRN	DAG1
PGM5	TALDO1
UCN	CRHR1
DUSP5	AP3S1
KCNK1	KRTAP10-3
DTD1	POLK
BMT2	MED1
BUD13	TGS1
DBR1	CWF19L1
TSR3	VPS41
CWC22	TGS1
UTP11	MRM2
CWC27	BUD13
CWC15	SIRT1
NOP16	RPL36A
SCARB2	GLMN
THY1	UBAP2
NAB1	CHD4
FCN1	POTEF
CENPJ	PHLDB3
GLG1	VPS53
GNA11	CXCR5
NID1	FBLN2
PSIP1	HMGA2
CASQ2	PES1
SNX2	VPS35
DCLRE1C	MTHFR
IL12B	ERP44
GABPA	EP300
CEBPD	SIAH2
TNPO1	STOM
EREG	LGALS1
NR2F6	BCL11A
EPO	GINM1
IPO5	KPNA1
MATN1	MATN4
NCOA7	RAB3GAP1
MED24	MED27
ZNF398	HIST2H2AB
PURA	E2F1
TFR2	PDF
PDGFB	MRPS24
PIK3CG	GNG2
BTF3	SRSF2
CD163	CSNK2B
TYRP1	HSPA4
CTNNA3	TPD52
SERPINF2	SSR1
SERPINF2	SSR1
F13B	FGG
FAIM2	TRIM21
PTPRK	BMP7
